"FIB_slow1","FIB_slow2","FIB_slow3","FIB_slow4","FIB_fast1","FIB_fast2","FIB_fast3","FIB_fast4"
"ENSMUSG00000084506",0,0,0,0,0,0,0,0
"ENSMUSG00000084668",0,0,0,0,0,0,0,0
"ENSMUSG00000084740",0,0,0,0,0,0,0,0
"ENSMUSG00000070977",0,0,0,0,0,0,0,0
"ENSMUSG00000085679",0,0,0,0,0,0,0,0
"ENSMUSG00000085125",6.19029439912849,4.06134229406072,6.15358344891987,1.16164016526623,4.0325000232318,7.15181663756687,12.3038265320227,4.40724576391454
"ENSMUSG00000086727",9.40052521676849,8.7850756851339,4,5.50777125211814,3.47872756806977,9.49985414285783,9.99990628424096,5
"ENSMUSG00000026064",189.12739752121,164.103772763934,30.8224746113341,75.0896181802799,229.849053231401,189.564893800676,44.5733195418968,65.8497394371547
"ENSMUSG00000086726",0,1,0,0,0,0,0,0
"ENSMUSG00000094436",0,0,0,0,0,0,0,0
"ENSMUSG00000094926",0,0,0,0,0,0,0,0
"ENSMUSG00000085507",0,0,0,0,0,0,0,0
"ENSMUSG00000086240",0,0,0,0,0,0,0,0
"ENSMUSG00000085079",0,0,0,0,0,0,0,0
"ENSMUSG00000086194",0,0,0,0,0,0,0,0
"ENSMUSG00000088111",0,0,0,0,0,0,0,0
"ENSMUSG00000088620",0,0,0,0,0,0,0,0
"ENSMUSG00000088750",0,0,0,0,0,0,0,0
"ENSMUSG00000088800",0,0,0,0,0,0,0,0
"ENSMUSG00000088858",0,0,0,0,0,0,0,0
"ENSMUSG00000089395",0,0,0,0,0,0,0,0
"ENSMUSG00000089489",0,0,0,0,0,0,0,0
"ENSMUSG00000089534",0,0,0,0,0,0,0,0
"ENSMUSG00000089553",0,0,0,0,0,0,0,0
"ENSMUSG00000089787",4.6560940294819,2.01990146035236,1,1,0,1.44657702141724,0,0
"ENSMUSG00000090142",2.5145766354007,0,3.00048940439506,0,0,0,0,0
"ENSMUSG00000089914",0,0,0,0,0,0,0,0
"ENSMUSG00000100720",4.91133032602604,13.0972538389394,3.05254106913829,5.44540399123255,8.36191692101109,9.91398286059407,7.48562591579943,11.6397163808168
"ENSMUSG00000091318",5.11952698788018,2.93506529913492,6.70072951643001,11.34153454986,7.09268973409898,12.3684489523466,5.67395432174149,8.32312976992861
"ENSMUSG00000092852",0,0,0,0,0,0,0,0
"ENSMUSG00000094215",1,0,0,0,0,0,0,0
"ENSMUSG00000093963",0,1,0,0,0,0,0,0
"ENSMUSG00000117091",0,0,0,2,0,0,0,0
"ENSMUSG00000096375",0,0,0,0,0,0,0,0
"ENSMUSG00000096866",0,0,0,0,0,0,0,0
"ENSMUSG00000096829",0,0,0,0,0,0,0,0
"ENSMUSG00000095256",0,0,0,0,0,0,0,0
"ENSMUSG00000097642",0,0,0,0,0,0,0,0
"ENSMUSG00000097670",0,0,0,0,0,0,0,0
"ENSMUSG00000097920",0,0,0,0,0,0,1.00129457454404,0
"ENSMUSG00000097109",6.00469383589213,3.4963929091624,3.00399020474904,3.09571062174032,1.05858208631559,3.05564402946646,5.24420511569585,5.57117542979741
"ENSMUSG00000097934",5,4,2,0,5,4,1,4
"ENSMUSG00000096992",15.1244539863796,14.1609823920712,13.6630956704065,19.5535742845346,23.8782542141532,23.1097656781083,17.3232499869245,15.8016282952248
"ENSMUSG00000097970",4,11,10,10,26,31,11,10
"ENSMUSG00000099257",0,0,0,0,0,0,0,0
"ENSMUSG00000098883",0.176070821836443,0,0,0,0,0,0,0
"ENSMUSG00000098529",0,0,0,0,0,0,0,0
"ENSMUSG00000100280",21.4788989402335,40.2840403510055,36.5884371007455,21.8995095024952,28.5734055741042,46.6485586840915,36.6746943698995,22.9201253551711
"ENSMUSG00000102121",0,0,0,0,0,0,0,0
"ENSMUSG00000101618",0,0,0,0,0,0,0,0
"ENSMUSG00000102093",0,0,0,4,0,0,0,0
"ENSMUSG00000099392",0,0,0,0,0,0,0,0
"ENSMUSG00000101644",0,0,0,0,0,0,0,0
"ENSMUSG00000101514",0,0,0,0,0,0,0,0
"ENSMUSG00000101682",5.02475023597141,0,0,1.00183665532357,0,1.00254481054246,0,0
"ENSMUSG00000099906",4.03771600560877,3.1041010486304,10.0293922513172,0,7.11624025644921,4.01155166806256,2.01729904513929,6.26694174277321
"ENSMUSG00000100929",0,1,0,0,0,0,0,0
"ENSMUSG00000100093",0,0,0,0,0,0,0,0
"ENSMUSG00000100205",0,0,0,0,0,0,0,0
"ENSMUSG00000099433",1,1.54677923252537,0,0,0,0,0,0
"ENSMUSG00000099591",1.20547889811573,1.00564228385431,0,0,0,0,2.01212013099157,0
"ENSMUSG00000102001",0,0,0,0,0,0,0,0
"ENSMUSG00000099343",0,0,0,0,0,0,0,0
"ENSMUSG00000100592",0,0,0,0,0,0,0,0
"ENSMUSG00000101223",0,0,0,0,0,0,0,0
"ENSMUSG00000101180",0,0,0,0,0,0,0,0
"ENSMUSG00000100524",0,0,0,0,0,0,0,0
"ENSMUSG00000101589",29.8388527752929,20.105269915185,26.1991411474066,23.4755909097573,30.988761363763,42.1184918580782,19.8525636917254,14.665666763792
"ENSMUSG00000100053",2.58690497539463,5.02180900713538,2.0108437275912,0,4.01537630104988,4.01155493643085,0,0
"ENSMUSG00000099714",0,0,0,0,0,0,0,0
"ENSMUSG00000101462",20.7718530049131,24.8396130618132,24.0047524787171,23.1363000371518,34.9482244816043,44.4937878712027,22.3412377450183,19.9029124552993
"ENSMUSG00000100497",0,0,0,0,0,0,0,0
"ENSMUSG00000101685",0,0,0,0,0,0,0,0
"ENSMUSG00000100910",1.1407097814629,7.23449619314778,7.53706469087146,1.10848228960436,3.48260212733487,7.74559989418985,5.8512708005264,7.98482566712989
"ENSMUSG00000100483",0,0,0,1.00506815859027,1.8589929781398,4.02640443546643,3,2
"ENSMUSG00000101640",0,0,0,0,0,0,0,0
"ENSMUSG00000099971",1,0,0,0,0,0,0,0
"ENSMUSG00000101235",0,0,0,0,0,0,0,0
"ENSMUSG00000102048",0,0,0,0,1.00253028302025,0,0,0
"ENSMUSG00000100808",0,0,0,0,0,0,0,0
"ENSMUSG00000101249",10094.6446576555,6508.44271388704,461.980462622454,785.331367239827,9566.43082081079,6257.84812512373,0,0.00416796892149683
"ENSMUSG00000101206",0,0,0,0,0,0,0,0
"ENSMUSG00000100272",0,0,0,0,0,0,0,0
"ENSMUSG00000099997",10.2170573212655,11.5456707748762,25.2905780656474,33.3888856195751,17.2726869681881,13.4897352819197,23.1167221890444,13.936850659587
"ENSMUSG00000101714",0,0,0,0,0,0,0,0
"ENSMUSG00000101754",0,0,0,0,0,0,0,0
"ENSMUSG00000100131",5.0876445958631e-08,0.0454669673261451,0,0,0,0.00649226721247493,0,0
"ENSMUSG00000099899",0,0,0,0,0,0,0,0
"ENSMUSG00000102070",0.00219051236466376,1.15943873527558e-05,0.0569301651318284,0.0039593104985184,0.000660426819605068,0.00180367423573956,0.016420549652722,0.00445020925236195
"ENSMUSG00000101939",0,0,7.31376148080691e-06,0,0,0,0,0
"ENSMUSG00000101116",0,0,0,0,0,0,0,0
"ENSMUSG00000101717",0,0,0,0,0,1,0,0
"ENSMUSG00000100450",3.75997530426534,0,3.93640649228221,0,4.78872186715826,2.9946045643437,1.0066074230033,1.26561756349856
"ENSMUSG00000100204",0,1.62991467122938,0,2.88858563954321,0,3.06369318022346,0,0
"ENSMUSG00000100310",0,0,0,0,0,0,0,0
"ENSMUSG00000100261",13.8131183006569,12.3940017407576,0,1.41742108492851,8.35846719537117,8.29010785442156,1.38017637175914,0
"ENSMUSG00000101033",0,0,0,0,0,0,0,0
"ENSMUSG00000100110",0,0,0,0,0,0,0,0
"ENSMUSG00000100398",0,0,0,0,1,0,0,1
"ENSMUSG00000101306",0,0,0,0,0,0,0,0
"ENSMUSG00000101226",0,0,0,0,0,0,0,2
"ENSMUSG00000100318",0,0,0,0,0,0,0,0
"ENSMUSG00000101803",0,0,0,0,0,0,0,0
"ENSMUSG00000100819",0,1,2,2,0,5,1,0
"ENSMUSG00000100538",0,0,0,0,0,0,0,0
"ENSMUSG00000101372",0,0,0,0,0,0,0,0
"ENSMUSG00000099796",0,0,0,0,0,0,0,0
"ENSMUSG00000101093",0,0,0,0,0,0,0,0
"ENSMUSG00000099692",0,0,0,0,0,0,0,0
"ENSMUSG00000099895",0,0,0,0,0,0,3,0
"ENSMUSG00000100862",0,0,0.00177828538364015,0.000121645595736907,0,0,0.00855708083862868,0.00209800569349747
"ENSMUSG00000100481",2.03527178033584,0,0,1.85334832264587,4.97268859495521,1.28625148678331,0,0
"ENSMUSG00000101726",0,0,0,0,0,1.00831526204914,0,0
"ENSMUSG00000101301",0,0,0,0,0,0,0,0
"ENSMUSG00000100418",0,0,0,0,0,0,0,0
"ENSMUSG00000101111",2.57686830202795e-07,1.55322199990729e-05,0.420400223087132,0.0517375514758363,0.000570420789045186,0.000657515280338793,0.74950331626956,1.2371187288201
"ENSMUSG00000099492",216.970359188832,206.565408374503,228.883035426805,224.991840484011,365.504802200741,425.098885200169,518.209945019089,387.088244283257
"ENSMUSG00000101468",0,0,0,0,0,0,0,0
"ENSMUSG00000099458",0,0,0,0,0,0,0,0
"ENSMUSG00000099382",0,0,0,0,0,0,0,0
"ENSMUSG00000099473",0,0,0,0,0,0,0,0
"ENSMUSG00000101117",0,0,0,0,0,0,0,0
"ENSMUSG00000100554",0,0,0,0,0,0,0,0
"ENSMUSG00000100775",1,0,0,0,1,1,0,0
"ENSMUSG00000100590",0,0,0,0,0,0,0,1.01157818007398
"ENSMUSG00000101227",1.01701423614467,0,0,1,0,2,2,0
"ENSMUSG00000109887",91.8765137243987,99.392840357389,35.0121409831286,40.597950228777,93.1570818232816,115.799074570979,32.2653761058777,22.7672555474288
"ENSMUSG00000099503",0,0,0,0,0,0,0,0
"ENSMUSG00000101612",0,0,0,0,0,0,0,0
"ENSMUSG00000101711",22.5451923948457,13.8353567867618,28.210055962824,12.914684387052,10.1978172792494,17.0049106667516,11.8522224845966,24.4140738184174
"ENSMUSG00000100237",0,0,0,0,0,0,0,0
"ENSMUSG00000102633",13.7772038411264,13.4517055306052,19.4089467988095,6.64483280099291,6.80592124244312,3.92705332039617,8.74297025793881,7.89617859687099
"ENSMUSG00000103760",0,0,0,0,0,0,0,0
"ENSMUSG00000103096",4,0,0,0,0,0,0,0
"ENSMUSG00000102465",27.0469408185975,15.4090728045092,13.7534818410447,6.14287027939623,24.7474562870471,14.1572352408711,15.2845862425113,19.3207947093476
"ENSMUSG00000103746",2,4,6,7,3,4,13,9
"ENSMUSG00000104201",0,0,0,0,0,0,0,0
"ENSMUSG00000104315",15.1468252420225,17.7113481180645,11.0408013758774,12.0849411241881,13.7117375206016,22.3595867520382,6.01299180707816,9.24132263016087
"ENSMUSG00000102336",24.9474700781394,21.2989974972607,9.44339330467101,7.32254288614565,8.37469543273726,9.61986759805588,7.50282339658023,3.40131663599258
"ENSMUSG00000104100",5.37583039101049,0,5.16288831445953,3.26504701752981,7.28852964837137,1.1028728149089,1.15867196170674,2.11203401674885
"ENSMUSG00000103997",0,0,0,0,0,0,0,0
"ENSMUSG00000102495",0,1.03999498730067,0,0,0,0,0,0
"ENSMUSG00000103209",0,0,0,0,0,0,0,0
"ENSMUSG00000102398",1,1,0,0,0,2,0,2
"ENSMUSG00000102296",0,0,0,0,0,0,0,0
"ENSMUSG00000103924",0,0,0,0,0,0,0,0
"ENSMUSG00000104138",0,0,0,0,0,0,0,0
"ENSMUSG00000102279",0,0,0,0,0,0,0,0
"ENSMUSG00000103563",0,0,0,0,0,1.01155883588472,0,0
"ENSMUSG00000102499",0,0,0,0,0,0,0,0
"ENSMUSG00000102537",0,0,0,0,0,0,0,0
"ENSMUSG00000102714",0,0,2,0,0,0,0,0
"ENSMUSG00000104358",30,28,14,12,27.2663932236989,31,19,16
"ENSMUSG00000103521",0,0,0,0,0,0,0,0
"ENSMUSG00000104498",95.3640369145709,168.698241031952,91.5889437113802,108.160776189098,137.439343381112,177.132407949994,101.615908412437,85.1872033758864
"ENSMUSG00000104002",31.3765943988339,15.3905780714371,17.6841893040678,16.076578658204,38.5099003996374,34.58295806988,32.9209811928742,16.7480348031783
"ENSMUSG00000102407",0,0,3,0,0.998626483274887,0,0,1
"ENSMUSG00000104313",0,0,0,0,0,0,0,0
"ENSMUSG00000102198",0,0,0,0,1,2,1,0
"ENSMUSG00000104397",0,0,0,0,0,0,0,0
"ENSMUSG00000104257",22.0551507890491,20.8355995886833,4.35652311457157,3.40336027938387,22.341217201333,17.9743166904395,0,3.76733776849297
"ENSMUSG00000104230",0,0,0,0,0,0,0,0
"ENSMUSG00000103596",3.31481940138101,3.01012593034978,3.33871344989222,0,3.02682144506467,2.08475762384325,1.01787391070658,1.02574739037265
"ENSMUSG00000104027",0,1.22915738263794,3.00246311879236,2.00196988113009,1.00296685500507,0,1.8376806997937,0
"ENSMUSG00000102250",1,1,0,0,0,2,0,0
"ENSMUSG00000103241",1.03307458605093,4.10015024083029,1.00803892960977,1.01332745474263,5.06655836496247,2.09756926508975,5.14202617856093,0
"ENSMUSG00000103548",0,0,0,0,0,0,0,0
"ENSMUSG00000103708",0,0,0,0,0,0,3,0
"ENSMUSG00000102597",0,0,0,0,0,0,0,0
"ENSMUSG00000103716",0,0,0,0,0,0,0,2
"ENSMUSG00000102766",0,0,0,0,0,0,0,0
"ENSMUSG00000102386",2.24478437833477,13.8674189876128,1,1.88711596323916,8.91885856692337,6.0209252597217,3,4.31601884352313
"ENSMUSG00000103364",13.3601787099744,12.3992935082513,5.67849658036986,1.08974471505439,6.66702610398123,8.40126031582789,3.84747101764461,4.16585770113322
"ENSMUSG00000102531",1,5,0,2,0,0,0,0
"ENSMUSG00000104516",0,0,0,0,1,0,0,0
"ENSMUSG00000104095",57.01752145092,61.4372033644327,33.7051089410734,29.6409269889375,58.4921921964531,58.4605361111019,16.6680932967741,28.0489328831127
"ENSMUSG00000104221",0,0,0,0,0,0,2.05217351295491,0
"ENSMUSG00000102926",15.0178606797963,20,7.40766382169133,10,10,20,4,7.00490179016281
"ENSMUSG00000102317",29.6375694954577,12.6820696516545,8.50342926064176,13.3249859610214,16.1938717395077,9.30029618860722,6.60163109349356,15.6560657552096
"ENSMUSG00000103748",17.5388325027305,12.6985662202036,6.97988220321188,12.4915197253604,18.3318933762557,16.696179017032,9.03531880522564,4.82274403754172
"ENSMUSG00000104133",0,0,0,0,0,0,0,0
"ENSMUSG00000103001",0,0,0,0,0,0,2.0498237088612,0
"ENSMUSG00000104132",0,0,0,0,0,0,0,0
"ENSMUSG00000102612",0,0,0,0,0,0,0,0
"ENSMUSG00000104098",0,0,0,0,0,0,0,0
"ENSMUSG00000103214",0,0,0,0,0,0,2,0
"ENSMUSG00000104417",0,0,0,0,0,0,0,0
"ENSMUSG00000103482",4.00351935925076,7,0,0,12,2,0,1
"ENSMUSG00000102747",0,0,0,0,0,0,0,0
"ENSMUSG00000102839",0,0,0.0298220510029018,20.93503854391,1.95327717392539e-08,0,4.36886766390638,20.120925874407
"ENSMUSG00000102917",93.2787301773214,66.8124395710796,94.779868645036,112.75332827995,113.520417186946,140.82702200278,54.7467323880453,118.839129692214
"ENSMUSG00000104433",6.349608865679,13.7146734921534,1.05012551218681,1.29788641847154,5.47679760717833,8.79628032346792,6.70096752405838,1.02861831484897
"ENSMUSG00000102865",0,0,0,0,0,0,0,0
"ENSMUSG00000103072",1.07823438725943,2.08071128976881,4.17272609003565,0,1.07830563961302,1.04154638046987,0,1.03790318621678
"ENSMUSG00000103783",0,1,0,0,3,1,0,5
"ENSMUSG00000103889",5.50140422613896,3.23654022147068,0,0,6.67398450618031,13.1863768848054,0,0
"ENSMUSG00000102434",0,0,1,2,2,0,0,0
"ENSMUSG00000102659",27.5427619392991,21.0345765700447,13.545971350248,25.564154148964,32.0081531432854,22.6924048808683,10.413205357133,12.2130096756577
"ENSMUSG00000104416",27.2044026913023,34,23,17,34,42,22,21
"ENSMUSG00000103004",0,0,0,0,0,0,0,0
"ENSMUSG00000102321",0,0,0,0,3.04980809076109,0,0,0
"ENSMUSG00000105982",0,0,0,0,0,0,0,0
"ENSMUSG00000001138",740.83615701705,659.148638664894,457.628178775112,534.621030093438,597.942128201996,547.937444417244,427.19002606688,479.002721977267
"ENSMUSG00000001143",852.78097595739,729.846094912682,728.382185897541,703.829143769887,863.232722509186,862.849132924466,678.652858858829,650.071992196736
"ENSMUSG00000079610",282.016295368013,216.502116459401,205.489825910207,268.964808550215,215.842970262889,253.981426695351,260.930613087536,249.365934226196
"ENSMUSG00000003135",972,832,908.999999999999,1054,1028,1097,1140,1044
"ENSMUSG00000008136",6222,5548,5260,3868,5268,5324,4039,3011
"ENSMUSG00000010290",655,562,403,470,715,825,395,510
"ENSMUSG00000010453",2874.25545733179,2439.80929357891,2592.88369527757,2648.06504727943,2380.23756579461,2512.95735849151,1974.08403569501,2188
"ENSMUSG00000026049",507.000000000001,449,577.999999999999,445.000000000001,474,456,416,338.999999999999
"ENSMUSG00000026051",2,5,0,6,5,7,1,2
"ENSMUSG00000026062",0,1,0,0,0,0,0,0
"ENSMUSG00000026065",0,0,0,0,0,0,0,0
"ENSMUSG00000026068",15.9000177744776,26,21.0191441277574,17.3925849680458,13,19,25.587717948718,20.7858219899706
"ENSMUSG00000026072",1193,1126,815,1006,1519,1657,1156,1407
"ENSMUSG00000026073",2,1,0,1,1,0,2,2
"ENSMUSG00000026078",1964,1712,2424,2115,1890,2098,2190,1908
"ENSMUSG00000026080",71.0501326961247,69.272021232118,71.121144536429,55.524975520578,91.8444746770514,94.4851153809987,47.5943475798406,68.0968584610349
"ENSMUSG00000037138",2382,2112,1647,1402.20400383337,1591,1755,802,1005
"ENSMUSG00000026082",1278.32338339323,1098.22841130675,867.731575576512,918.104965157313,1010.34341216097,1206.90774110814,796.488542258889,799.055083429989
"ENSMUSG00000026083",3394.67661660677,3417.77158869326,3259.26842442349,2971.89503484269,4240.65658783903,4580.09225889186,4071.51145774111,3644.94491657001
"ENSMUSG00000026085",0,0,0,0,0,2,0,3.02406452918162
"ENSMUSG00000026087",1115,1038,1494,1424,1544,1521,1905,1778
"ENSMUSG00000026088",389,411.244272778603,306.000000000001,375,374,391,331,358
"ENSMUSG00000026111",922.000000000001,851,966,935,1063,1040,927.999999999999,912
"ENSMUSG00000026112",1924.18573609702,1773.75790943655,1395.31176687745,1411.99031109154,2308.59847859255,2541.64182477894,1733.27019868646,1591.93803606098
"ENSMUSG00000026113",1141.34168342415,1051.32425329067,1028.21259299597,746.627465740353,850.615585242646,896.726705412757,671.520969432903,599.462455407186
"ENSMUSG00000026114",22.4315070129987,17.4296219140916,10.2349148541296,7.15947490411606,12.4640294891138,8.42877332383746,7.00355070432696,10.3243275587999
"ENSMUSG00000050122",1,0,0,0,0,0,0,2
"ENSMUSG00000026116",2392,2308,2037,2216,2506,2806,2007,2566
"ENSMUSG00000026117",0,1,0,1,4,1,0,0
"ENSMUSG00000041878",15,8,7,9,19,21,4,12
"ENSMUSG00000048814",11.0235297555023,8.32576772388318,0,4.01927584553173,3.05617660375925,2,2,2.09816176453392
"ENSMUSG00000041945",56,29,21.8021001614354,45,51,35,30,33
"ENSMUSG00000037216",125,103.755727221396,122,132,141,138,166,105
"ENSMUSG00000060771",411,328.455952064734,240,205.007353974939,350.14897353948,407.073318716828,115.335984952636,124.396330163309
"ENSMUSG00000026110",9,22.0014111929552,8,13,7.00074734475902,3,0,7
"ENSMUSG00000037351",3808,3315,4349,4006,3568,3837,4339,3591.99999999999
"ENSMUSG00000037470",5475.27235298852,5074.56729860846,4274.61594841622,4850.62721412576,4808.38839370659,5562.24442146537,4384.10594987496,4958.38131414396
"ENSMUSG00000026069",350.325876641545,409.51247029594,806.694004154949,1432.71523787087,564.899037084546,918.260004105549,1365.09584428785,965.44893921655
"ENSMUSG00000050967",10.0773105882674,10.3165214462164,0,2.00271199293235,5.07470726296885,10.1246681381154,4.00457550278472,5.05508780303885
"ENSMUSG00000003134",48.1452120438142,35.2539616406591,50.3049034266025,41.3054603173216,32.159286150845,37.2437098113807,20.152354587216,15.13415825833
"ENSMUSG00000067653",149.739103784847,161.614231792684,128.172749288788,160.925745329809,168.91149037642,154.434217795855,150.422439237903,140.563889059887
"ENSMUSG00000045515",6.19132040286898,10.7906190158761,2.11779980163824,6.22390865180088,7.30370464737622,8.12820131225858,1.58580249781483,5.0935221493505
"ENSMUSG00000026077",175,182,206,193,149,134,130,152
"ENSMUSG00000047180",37.6350053866371,26.948317656029,2.14743093946251,11.8071275384157,31.5811047558751,37.8742078376522,16.5407683138643,19.329534376878
"ENSMUSG00000060679",550,555,551,553,655,616,649,600
"ENSMUSG00000047343",1,1,5,2,3,2,2,3
"ENSMUSG00000048234",798.289941323408,702.259661959701,617.959211697022,677.400313318534,833.198477902186,958.930779998882,814.902925879572,750.501665937542
"ENSMUSG00000053640",0,0,0,0,0,0,0,0
"ENSMUSG00000057363",1671.36221402947,1444.63320214995,1278.43509271021,1242.68271620506,1621.2650434617,1694.558843112,1443.1060305804,1361.79866081419
"ENSMUSG00000061584",0,0,0,0,0,0,1,2
"ENSMUSG00000060424",0,0,0,0,0,0,0,0
"ENSMUSG00000061518",1748.48506592654,1699.21077945035,2144.76838731194,2383.57251549704,2158.05709011483,2054.56351671123,2853.38667008654,2658.61129684675
"ENSMUSG00000064936",5,4,0,1,0,0,0,2
"ENSMUSG00000065629",0,0,0,0,0,0,0,0
"ENSMUSG00000066877",734.046553506174,609.109638076607,647.927629344167,579.012903286517,668.074825146476,667.094703392278,706.302745564296,652.381385918225
"ENSMUSG00000073702",8366.9808647179,7200.45619963496,10032.3195419986,11337.0825653458,11704.8196124209,11420.9818818909,15816.7384130427,13981.0145465026
"ENSMUSG00000041763",2550.94446121124,2551.96148326666,2210.32100970386,1949.14805407691,2871.06298088835,3195.69308468935,2072.19348662916,2236.02159227894
"ENSMUSG00000026070",8.51539350814258,10.568730747526,3.00936599594984,10.388059240482,7.6303265542562,13.1002069751223,6.13863553507115,1.04228636756387
"ENSMUSG00000067604",0,0,0,0,0,0,0,0
"ENSMUSG00000045216",1862.54791728859,1754.5497998895,1909.38596119303,1555.96398290767,1379.07544901592,1428.40249771562,1354.34587393469,1222.65687949319
"ENSMUSG00000070939",1175,1044,1008,982,1057,1096,884,904
"ENSMUSG00000070942",868.177517553561,765.093963098329,559.109194201095,615.033173793919,1106.07487016158,1095,519,586.091675631388
"ENSMUSG00000037447",300.58397825593,233.781404775456,217.078400584612,206.174421236644,206.681197633283,192.191978715854,108.022173847825,86.945387700325
"ENSMUSG00000077448",0,0,0,0,0,0,0,0
"ENSMUSG00000077704",4,5,0,1,3,7,9,7
"ENSMUSG00000077939",0,0,0,0,0,0,0,0
"ENSMUSG00000041907",1,0,0,3,0,1,0,0
"ENSMUSG00000079588",0,0,7,0,0,2,0,0
"ENSMUSG00000046337",0,0,0,2,1,1,0,1
"ENSMUSG00000026121",1213.74271448554,997.480618709359,988.397396183832,937.719313806358,1139.90090100657,1203.91006233645,1003.1316848945,1054.69100370382
"ENSMUSG00000080054",0,1.54919160495006,0,2.28943879476379,8.74828924061739,1.1448563988955,7.39598704478307,1.23302218855041
"ENSMUSG00000057173",0,0,0,0,0,0,0,0
"ENSMUSG00000085391",0,0,0,0,0,0,0,1
"ENSMUSG00000087374",11.8692176093105,10.3060551021656,9.0543129850836,7.10818038876564,12.2328536804189,8.18865985304991,8.13867757952382,6.10400862154403
"ENSMUSG00000085280",6,7,6,2,3,2,2,1
"ENSMUSG00000087131",0,0,2,0,0,0,0,3
"ENSMUSG00000086064",0,0,0,1,0,0,0,1
"ENSMUSG00000037432",93,125,82.0138806882132,66,104,147,73.0535677425306,62.0633757872809
"ENSMUSG00000085894",58.1262923871512,36.925885445129,21.0407883029786,24.9967818396511,23.1702615558639,46.4046259935995,22.6934339866901,28.4571739976065
